Date (GMT);VOC (ppm);Temperature (C);Humidity (%);Pressure (mbar);Latitude;Longitude;PM1 (ug/m3);PM2.5 (ug/m3);PM10 (ug/m3)
2023-11-28T04:22:00.000Z;2.418;6;74;961.42;36.1700613;-115.0954746;1.0;9.0;10.0
2023-11-28T01:53:00.000Z;1.521;11;43;960.6;36.1700884;-115.095499;;;
2023-11-28T01:52:00.000Z;1.473;11;43;960.6;36.1699185;-115.0953195;;;
2023-11-28T01:51:00.000Z;1.45;11;42;960.6;36.170276;-115.0949721;;;
2023-11-28T01:49:00.000Z;1.337;12;40;960.5;36.1702177;-115.095429;;;
2023-11-28T01:48:00.000Z;1.304;12;48;961.2;36.170244;-115.0926108;;;
2023-11-28T01:47:00.000Z;1.324;12;40;960.62;36.1702339;-115.0955307;7.0;9.0;10.0
2023-11-28T01:46:00.000Z;1.265;12;40;960.83;36.1702339;-115.0955307;7.0;9.0;10.0
2023-11-28T01:45:00.000Z;1.192;12;41;960.68;36.1702339;-115.0955307;7.0;9.0;10.0
2023-11-28T01:37:00.000Z;2.168;12;48;961.2;36.1817678;-115.0529325;;;
2023-11-28T01:36:00.000Z;2.1;12;49;961.1;36.181775;-115.0530978;;;
2023-11-28T01:35:00.000Z;2.096;12;49;961.1;36.181775;-115.0530978;;;
2023-11-28T01:34:00.000Z;2.08;12;49;961.2;36.181775;-115.0530978;;;
2023-11-28T01:33:00.000Z;2.028;12;50;961.2;36.181775;-115.0530978;;;
2023-11-28T01:32:00.000Z;2.201;12;49;961.2;36.181775;-115.0530978;1.0;2.0;4.0
2023-11-28T01:31:00.000Z;2.17;12;46;961.2;36.181775;-115.0530978;;;
2023-11-28T01:30:00.000Z;2.136;12;46;961.1;36.1817762;-115.0531092;;;
2023-11-28T01:29:00.000Z;2.044;12;46;961.0;36.1817857;-115.053121;;;
2023-11-28T01:28:00.000Z;2.034;12;46;961.1;36.1818149;-115.0530879;;;
2023-11-28T01:27:00.000Z;1.986;12;47;961.1;36.1818432;-115.0529934;;;
2023-11-28T01:26:00.000Z;1.938;12;46;961.1;36.1817766;-115.0531388;;;
2023-11-28T01:25:00.000Z;1.856;13;43;961.1;36.1818163;-115.0530961;;;
2023-11-28T01:24:00.000Z;1.767;13;44;961.1;36.1817628;-115.0531116;;;
2023-11-28T01:23:00.000Z;1.672;13;44;961.1;36.1817628;-115.0531116;;;
2023-11-28T01:22:00.000Z;1.616;12;48;961.2;36.1817628;-115.0531116;;;
2023-11-28T01:21:00.000Z;1.791;12;46;961.1;36.1817628;-115.0531116;2.0;3.0;4.0
2023-11-28T01:20:00.000Z;1.814;13;41;961.1;36.1817628;-115.0531116;;;
2023-11-28T01:19:00.000Z;1.763;13;40;961.0;36.1817628;-115.0531116;;;
2023-11-28T01:18:00.000Z;1.752;13;41;961.1;36.1817628;-115.0531116;;;
2023-11-28T01:17:00.000Z;1.679;13;41;961.1;36.1817628;-115.0531116;;;
2023-11-28T01:16:00.000Z;1.629;13;40;961.0;36.1817628;-115.0531116;;;
2023-11-28T01:15:00.000Z;1.568;13;40;961.1;36.1817628;-115.0531116;;;
2023-11-28T01:14:00.000Z;1.453;13;39;961.0;36.1817628;-115.0531116;;;
2023-11-28T01:13:00.000Z;1.329;13;40;961.0;36.1817628;-115.0531116;;;
2023-11-28T01:12:00.000Z;1.163;13;40;961.1;36.1817628;-115.0531116;;;
2023-11-28T01:11:00.000Z;1.026;13;39;961.0;36.1813457;-115.0529968;;;
2023-11-28T01:10:00.000Z;1.201;13;38;961.0;36.1813457;-115.0529968;1.0;3.0;5.0
2023-11-28T01:09:00.000Z;1.187;13;35;961.0;36.1813457;-115.0529968;;;
2023-11-28T01:08:00.000Z;1.118;13;34;961.0;36.1813457;-115.0529968;;;
2023-11-28T01:07:00.000Z;1.05;13;33;961.0;36.181745;-115.052711;;;
2023-11-28T01:06:00.000Z;0.996;13;32;961.0;36.181745;-115.052711;;;
2023-11-28T01:05:00.000Z;0.978;13;32;961.0;36.181745;-115.052711;;;
2023-11-28T01:04:00.000Z;0.915;14;30;961.0;36.181745;-115.052711;;;
2023-11-28T01:03:00.000Z;0.796;14;28;961.0;36.181782;-115.0530204;;;
2023-11-28T01:02:00.000Z;0.494;14;24;961.0;36.181782;-115.0530204;;;
2023-11-28T01:01:00.000Z;0.345;14;21;960.9;36.181782;-115.0530204;;;
2023-11-28T01:00:00.000Z;0.291;14;20;960.9;36.181782;-115.0530204;;;
2023-11-28T00:59:00.000Z;0.359;14;18;960.8;36.181782;-115.0530204;1.0;3.0;5.0
2023-11-28T00:58:00.000Z;0.575;14;18;960.8;36.181782;-115.0530204;;;
2023-11-28T00:57:00.000Z;0.659;14;18;960.7;36.181782;-115.0530204;;;
2023-11-28T00:56:00.000Z;0.564;14;18;960.8;36.181782;-115.0530204;;;
2023-11-28T00:55:00.000Z;0.429;14;18;960.7;36.181782;-115.0530204;;;
2023-11-28T00:54:00.000Z;0.328;14;18;960.8;36.181782;-115.0530204;;;
2023-11-28T00:53:00.000Z;0.321;14;18;960.7;36.181782;-115.0530204;;;
2023-11-28T00:52:00.000Z;0.321;14;18;960.7;36.181782;-115.0530204;;;
2023-11-28T00:51:00.000Z;0.307;14;18;960.7;36.181782;-115.0530204;;;
2023-11-28T00:50:00.000Z;0.274;14;18;960.7;36.181782;-115.0530204;;;
2023-11-28T00:49:00.000Z;0.272;14;18;960.6;36.181782;-115.0530204;;;
2023-11-28T00:48:00.000Z;0.339;14;18;960.6;36.181782;-115.0530204;1.0;2.0;3.0
2023-11-28T00:47:00.000Z;0.572;14;18;960.7;36.181782;-115.0530204;;;
2023-11-28T00:46:00.000Z;0.367;14;18;960.6;36.181782;-115.0530204;;;
2023-11-28T00:45:00.000Z;0.477;15;17;960.6;36.181782;-115.0530204;;;
2023-11-28T00:44:00.000Z;0.559;15;17;960.6;36.181782;-115.0530204;;;
2023-11-28T00:43:00.000Z;0.539;15;17;960.5;36.181782;-115.0530204;;;
2023-11-28T00:42:00.000Z;0.406;15;17;960.6;36.181782;-115.0530204;;;
2023-11-28T00:41:00.000Z;0.47;15;17;960.6;36.181782;-115.0530204;;;
2023-11-28T00:40:00.000Z;0.322;15;17;960.6;36.181782;-115.0530204;;;
2023-11-28T00:39:00.000Z;0.284;15;17;960.6;36.181782;-115.0530204;;;
2023-11-28T00:38:00.000Z;0.264;15;17;960.6;36.181782;-115.0530204;;;
2023-11-28T00:37:00.000Z;0.327;15;17;960.6;36.181782;-115.0530204;1.0;3.0;4.0
2023-11-28T00:36:00.000Z;0.633;15;17;960.5;36.181782;-115.0530204;;;
2023-11-28T00:35:00.000Z;0.446;15;17;960.5;36.1817614;-115.0529773;;;
2023-11-28T00:34:00.000Z;0.385;15;17;960.6;36.181748;-115.0531043;;;
2023-11-28T00:33:00.000Z;0.373;15;17;960.5;36.1817558;-115.0530988;;;
2023-11-28T00:32:00.000Z;0.367;15;17;960.5;36.1816736;-115.0531122;;;
2023-11-28T00:31:00.000Z;0.359;15;17;960.5;36.1817555;-115.0531004;;;
2023-11-28T00:30:00.000Z;0.35;15;17;960.5;36.1817573;-115.0530759;;;
2023-11-28T00:29:00.000Z;0.3;15;17;960.4;36.1817473;-115.0530845;;;
2023-11-28T00:28:00.000Z;0.246;15;17;960.5;36.1816676;-115.0531742;;;
2023-11-28T00:27:00.000Z;0.19;15;17;960.5;36.181731;-115.0530647;;;
2023-11-28T00:26:00.000Z;0.231;15;17;960.5;36.1816799;-115.0529408;1.0;2.0;4.0
2023-11-28T00:25:00.000Z;0.308;15;17;960.4;36.1817243;-115.0530638;;;
2023-11-28T00:24:00.000Z;0.309;16;16;960.4;36.1817325;-115.053116;;;
2023-11-28T00:23:00.000Z;0.336;16;16;960.4;36.1817354;-115.0530975;;;
2023-11-28T00:22:00.000Z;0.285;16;16;960.5;36.1817056;-115.0530703;;;
2023-11-28T00:21:00.000Z;0.242;16;16;960.4;36.1817574;-115.0530974;;;
2023-11-28T00:20:00.000Z;0.2;16;16;960.4;36.1817209;-115.0530921;;;
2023-11-28T00:19:00.000Z;0.142;16;16;960.4;36.1816655;-115.0531172;;;
2023-11-28T00:18:00.000Z;0.179;16;16;960.4;36.1817383;-115.0531129;;;
2023-11-28T00:17:00.000Z;0.166;16;16;960.3;36.1817235;-115.0531361;;;
2023-11-28T00:16:00.000Z;0.177;16;16;960.4;36.1817493;-115.053099;;;
2023-11-28T00:15:00.000Z;0.136;16;16;960.3;36.1816547;-115.0531928;1.0;2.0;4.0
2023-11-28T00:14:00.000Z;0.164;16;16;960.4;36.181245;-115.0531685;;;
2023-11-28T00:13:00.000Z;0.156;17;15;960.4;36.1817368;-115.0531196;;;
2023-11-28T00:12:00.000Z;0.116;17;15;960.3;36.1817232;-115.052897;;;
2023-11-28T00:11:00.000Z;0.155;17;15;960.3;36.1817232;-115.052897;;;
2023-11-28T00:10:00.000Z;0.192;17;15;960.4;36.1817232;-115.052897;;;
2023-11-28T00:09:00.000Z;0.174;17;15;960.4;36.1817232;-115.052897;;;
2023-11-28T00:08:00.000Z;0.175;17;15;960.3;36.1817232;-115.052897;;;
2023-11-28T00:07:00.000Z;0.242;18;15;960.3;36.1817642;-115.053035;;;
2023-11-28T00:06:00.000Z;0.256;18;15;960.3;36.1817642;-115.053035;;;
2023-11-28T00:05:00.000Z;0.205;18;14;960.2;36.1817642;-115.053035;;;
2023-11-28T00:04:00.000Z;0.196;17;15;960.3;36.1817642;-115.053035;1.0;3.0;4.0
2023-11-28T00:03:00.000Z;0.208;18;14;960.3;36.1817642;-115.053035;1.0;1.0;2.0
2023-11-28T00:02:00.000Z;0.122;18;14;960.3;36.1816429;-115.0525678;;;
2023-11-28T00:01:00.000Z;0.114;18;14;960.2;36.1815209;-115.052431;;;
2023-11-28T00:00:00.000Z;0.151;18;14;960.2;36.1815209;-115.052431;;;
